Series,Iteration,Average Time (ms)
Total Average Time,123,545.9132242870048
Current Action Time,123,1502.6666666666667
Total Average Time,124,553.9179563492064
Current Action Time,124,1538.5
Total Average Time,125,562.1266126984127
Current Action Time,125,1580.0
Total Average Time,126,569.954972915092
Current Action Time,126,1548.5
Total Average Time,127,577.9356424196976
Current Action Time,127,1583.5
Total Average Time,128,586.1340618799603
Current Action Time,128,1627.3333333333333
Total Average Time,129,594.2996893072475
Current Action Time,129,1639.5
Total Average Time,130,602.7050763125764
Current Action Time,130,1687.0
Total Average Time,131,610.9821367987398
Current Action Time,131,1687.0
Total Average Time,132,619.3055044492545
Current Action Time,132,1709.6666666666667
Total Average Time,133,627.7656134383578
Current Action Time,133,1744.5
Total Average Time,134,636.1181088604596
Current Action Time,134,1747.0
Total Average Time,135,644.6283450911229
Current Action Time,135,1785.0
Total Average Time,136,653.2193131419235
Current Action Time,136,1813.0
Total Average Time,137,661.7067634109605
Current Action Time,137,1816.0
Total Average Time,138,670.3828013572579
Current Action Time,138,1859.0
Total Average Time,139,679.2289682539683
Current Action Time,139,1900.0
Total Average Time,140,687.8666184807256
Current Action Time,140,1888.5
Total Average Time,141,696.8356495553304
Current Action Time,141,1952.5
Total Average Time,142,705.748778783814
Current Action Time,142,1962.5
Total Average Time,143,714.3903957153957
Current Action Time,143,1941.5
Total Average Time,144,723.4814346340388
Current Action Time,144,2023.5
Total Average Time,145,732.4125971538041
Current Action Time,145,2018.5
Total Average Time,146,741.2282642965862
Current Action Time,146,2019.5
Total Average Time,147,750.4069835870856
Current Action Time,147,2090.5
Total Average Time,148,759.522476941227
Current Action Time,148,2099.5
Total Average Time,149,768.6968227335677
Current Action Time,149,2126.5
Total Average Time,150,778.0355105820106
Current Action Time,150,2169.5
Total Average Time,151,787.1147456112689
Current Action Time,151,2149.0
Total Average Time,152,796.4988591269841
Current Action Time,152,2213.5
Total Average Time,153,805.8420038385725
Current Action Time,153,2226.0
Total Average Time,154,815.2293934240363
Current Action Time,154,2251.5
Total Average Time,155,824.8827521761393
Current Action Time,155,2311.5
Total Average Time,156,834.5245294057794
Current Action Time,156,2329.0
Total Average Time,157,843.8715069254879
Current Action Time,157,2302.0
Total Average Time,158,853.7678897930481
Current Action Time,158,2407.5
Total Average Time,159,863.5429345113307
Current Action Time,159,2408.0
Total Average Time,160,873.2207911706349
Current Action Time,160,2412.0
Total Average Time,161,883.1107241447304
Current Action Time,161,2465.5
Total Average Time,162,892.7952258475407
Current Action Time,162,2452.0
Total Average Time,163,902.4713287564515
Current Action Time,163,2470.0
Total Average Time,164,912.538576751839
Current Action Time,164,2553.5
Total Average Time,165,922.2928884078884
Current Action Time,165,2522.0
Total Average Time,166,932.1104011283228
Current Action Time,166,2552.0
Total Average Time,167,942.0857879479137
Current Action Time,167,2598.0
Total Average Time,168,952.0733725434618
Current Action Time,168,2620.0
Total Average Time,169,962.2682046585893
Current Action Time,169,2675.0
Total Average Time,170,972.5430975723623
Current Action Time,170,2709.0
Total Average Time,171,982.6217929081964
Current Action Time,171,2696.0
Total Average Time,172,993.1937592284976
Current Action Time,172,2801.0
Total Average Time,173,1003.5394600422057
Current Action Time,173,2783.0
Total Average Time,174,1013.8581987775954
Current Action Time,174,2799.0
Total Average Time,175,1024.5675804988662
Current Action Time,175,2888.0
Total Average Time,176,1035.4904919733044
Current Action Time,176,2947.0
Total Average Time,177,1045.8549524706305
Current Action Time,177,2870.0
Total Average Time,178,1056.6366662207954
Current Action Time,178,2965.0
Total Average Time,179,1067.2755675268245
Current Action Time,179,2961.0
Total Average Time,180,1078.22403659612
Current Action Time,180,3038.0
Total Average Time,181,1088.8415833552574
Current Action Time,181,3000.0
Total Average Time,182,1099.7435526774814
Current Action Time,182,3073.0
Total Average Time,183,1110.5700906409922
Current Action Time,183,3081.0
Total Average Time,184,1121.6267749309868
Current Action Time,184,3145.0
Total Average Time,185,1132.477441012441
Current Action Time,185,3129.0
Total Average Time,186,1143.4721859532344
Current Action Time,186,3177.5
Total Average Time,187,1154.5498747984043
Current Action Time,187,3215.0
Total Average Time,188,1165.5682265282
Current Action Time,188,3226.0
Total Average Time,189,1176.8377068111195
Current Action Time,189,3295.5
Total Average Time,190,1188.175403091061
Current Action Time,190,3331.0
Total Average Time,191,1199.2634899858722
Current Action Time,191,3306.0
Total Average Time,192,1210.5355551421958
Current Action Time,192,3363.5
Total Average Time,193,1221.755578172547
Current Action Time,193,3376.0
Total Average Time,194,1232.854776223204
Current Action Time,194,3375.0
Total Average Time,195,1243.7991107041107
Current Action Time,195,3367.0
Total Average Time,196,1255.177686669906
Current Action Time,196,3474.0
Total Average Time,197,1266.6691704939167
Current Action Time,197,3519.0
Total Average Time,198,1278.2465989257655
Current Action Time,198,3559.0
Total Average Time,199,1289.6976210417165
Current Action Time,199,3557.0
Total Average Time,200,1301.4416329365079
Current Action Time,200,3638.5
Total Average Time,201,1312.7827193398089
Current Action Time,201,3581.0
Total Average Time,202,1324.5263692440672
Current Action Time,202,3685.0
Total Average Time,203,1336.1937270310423
Current Action Time,203,3693.0
Total Average Time,204,1347.6192479769684
Current Action Time,204,3667.0
Total Average Time,205,1359.42110530391
Current Action Time,205,3767.0
Total Average Time,206,1371.4190611034057
Current Action Time,206,3831.0
Total Average Time,207,1383.7310463154665
Current Action Time,207,3920.0
Total Average Time,208,1395.7563778235651
Current Action Time,208,3885.0
Total Average Time,209,1407.676203766993
Current Action Time,209,3887.0
Total Average Time,210,1419.7444123204837
Current Action Time,210,3942.0
Total Average Time,211,1431.8830643947942
Current Action Time,211,3981.0
Total Average Time,212,1444.0722952231206
Current Action Time,212,4016.0
Total Average Time,213,1456.3442562784112
Current Action Time,213,4058.0
Total Average Time,214,1468.7678812490726
Current Action Time,214,4115.0
Total Average Time,215,1480.7782631967514
Current Action Time,215,4051.0
Total Average Time,216,1493.3047527189888
Current Action Time,216,4186.5
Total Average Time,217,1505.5199381903299
Current Action Time,217,4144.0
Total Average Time,218,1518.2102137032182
Current Action Time,218,4272.0
Total Average Time,219,1530.720669348409
Current Action Time,219,4258.0
Total Average Time,220,1543.1810299422798
Current Action Time,220,4272.0
Total Average Time,221,1555.9177673633556
Current Action Time,221,4358.0
Total Average Time,222,1568.7019215644214
Current Action Time,222,4394.0
Total Average Time,223,1581.4297156381235
Current Action Time,223,4407.0
Total Average Time,224,1594.3563686933105
Current Action Time,224,4477.0
Total Average Time,225,1607.172562610229
Current Action Time,225,4478.0
Total Average Time,226,1619.866489324343
Current Action Time,226,4476.0
Total Average Time,227,1632.8009981819453
Current Action Time,227,4556.0
Total Average Time,228,1646.0211692425507
Current Action Time,228,4647.0
Total Average Time,229,1658.7634348790461
Current Action Time,229,4564.0
Total Average Time,230,1672.1079416839198
Current Action Time,230,4728.0
Total Average Time,231,1685.233015529444
Current Action Time,231,4704.0
Total Average Time,232,1698.1113214969896
Current Action Time,232,4673.0
Total Average Time,233,1711.398397370393
Current Action Time,233,4794.0
