Series,Iteration,Average Time (ms)
Total Average Time,154,1272.907993197279
Current Action Time,154,3065.5
Total Average Time,155,1285.1601996927805
Current Action Time,155,3172.0
Total Average Time,156,1297.1719932844933
Current Action Time,156,3159.0
Total Average Time,157,1309.3205793145285
Current Action Time,157,3204.5
Total Average Time,158,1321.1160186859554
Current Action Time,158,3173.0
Total Average Time,159,1332.7630877508236
Current Action Time,159,3173.0
Total Average Time,160,1345.295818452381
Current Action Time,160,3338.0
Total Average Time,161,1357.5237947352855
Current Action Time,161,3314.0
Total Average Time,162,1370.082289829512
Current Action Time,162,3392.0
Total Average Time,163,1382.59098743792
Current Action Time,163,3409.0
Total Average Time,164,1395.5081155632986
Current Action Time,164,3501.0
Total Average Time,165,1408.4626118326119
Current Action Time,165,3533.0
Total Average Time,166,1420.8875358577166
Current Action Time,166,3471.0
Total Average Time,167,1433.5798260621614
Current Action Time,167,3540.5
Total Average Time,168,1446.9037556689343
Current Action Time,168,3672.0
Total Average Time,169,1459.8037334460412
Current Action Time,169,3627.0
Total Average Time,170,1472.3754761904763
Current Action Time,170,3597.0
Total Average Time,171,1485.3381927039823
Current Action Time,171,3689.0
Total Average Time,172,1498.78680786268
Current Action Time,172,3798.5
Total Average Time,173,1512.2562482796586
Current Action Time,173,3829.0
Total Average Time,174,1525.3984537493159
Current Action Time,174,3799.0
Total Average Time,175,1538.9218911564626
Current Action Time,175,3892.0
Total Average Time,176,1552.8200622294373
Current Action Time,176,3985.0
Total Average Time,177,1566.8323782620394
Current Action Time,177,4033.0
Total Average Time,178,1580.4232075976458
Current Action Time,178,3986.0
Total Average Time,179,1593.8677706836925
Current Action Time,179,3987.0
Total Average Time,180,1607.1990608465608
Current Action Time,180,3993.5
Total Average Time,181,1621.2145356485137
Current Action Time,181,4144.0
Total Average Time,182,1634.8122579801152
Current Action Time,182,4096.0
Total Average Time,183,1648.2613713244862
Current Action Time,183,4096.0
Total Average Time,184,1662.6729943064183
Current Action Time,184,4300.0
Total Average Time,185,1677.2639510939512
Current Action Time,185,4362.0
Total Average Time,186,1691.3700588837687
Current Action Time,186,4301.0
Total Average Time,187,1705.2397377132672
Current Action Time,187,4285.0
Total Average Time,188,1719.6161220871327
Current Action Time,188,4408.0
Total Average Time,189,1734.0943436633913
Current Action Time,189,4456.0
Total Average Time,190,1748.7464786967419
Current Action Time,190,4518.0
Total Average Time,191,1763.0828845674396
Current Action Time,191,4487.0
Total Average Time,192,1777.9157862103175
Current Action Time,192,4611.0
Total Average Time,193,1792.926585245497
Current Action Time,193,4675.0
Total Average Time,194,1807.452736867943
Current Action Time,194,4611.0
Total Average Time,195,1821.8350305250306
Current Action Time,195,4612.0
Total Average Time,196,1836.4685252672498
Current Action Time,196,4690.0
Total Average Time,197,1851.3595479816292
Current Action Time,197,4770.0
Total Average Time,198,1866.4082371332372
Current Action Time,198,4831.0
Total Average Time,199,1881.2303062933715
Current Action Time,199,4816.0
Total Average Time,200,1896.9941547619048
Current Action Time,200,5034.0
Total Average Time,201,1912.3673181710496
Current Action Time,201,4987.0
