Series,Iteration,Average Time (ms)
Current Action Time,65,3068.0
Total Average Time,66,3068.712121212121
Current Action Time,66,3070.0
Total Average Time,67,3068.7537313432836
Current Action Time,67,3071.5
Total Average Time,68,3069.198529411765
Current Action Time,68,3099.0
Total Average Time,69,3069.2246376811595
Current Action Time,69,3071.0
Total Average Time,70,3069.285714285714
Current Action Time,70,3073.5
Total Average Time,71,3069.056338028169
Current Action Time,71,3053.0
Total Average Time,72,3069.215277777778
Current Action Time,72,3080.5
Total Average Time,73,3069.0342465753424
Current Action Time,73,3056.0
Total Average Time,74,3069.277027027027
Current Action Time,74,3087.0
Total Average Time,75,3069.133333333333
Current Action Time,75,3058.5
Total Average Time,76,3069.315789473684
Current Action Time,76,3083.0
Total Average Time,77,3069.4025974025976
Current Action Time,77,3076.0
Total Average Time,78,3069.397435897436
Current Action Time,78,3069.0
Total Average Time,79,3069.3797468354433
Current Action Time,79,3068.0
Total Average Time,80,3068.64375
Current Action Time,80,3010.5
Total Average Time,81,3068.858024691358
Current Action Time,81,3086.0
Total Average Time,82,3068.9146341463415
Current Action Time,82,3073.5
Total Average Time,83,3068.9036144578313
Current Action Time,83,3068.0
Total Average Time,84,3067.7559523809523
Current Action Time,84,2972.5
Total Average Time,85,3067.794117647059
Current Action Time,85,3071.0
Total Average Time,86,3067.8081395348836
Current Action Time,86,3069.0
Total Average Time,87,3067.32183908046
Current Action Time,87,3025.5
Total Average Time,88,3067.5113636363635
Current Action Time,88,3084.0
Total Average Time,89,3066.9157303370785
Current Action Time,89,3014.5
Total Average Time,90,3065.561111111111
Current Action Time,90,2945.0
Total Average Time,91,3065.9285714285716
Current Action Time,91,3099.0
Total Average Time,92,3065.407608695652
Current Action Time,92,3018.0
Total Average Time,93,3065.3172043010754
Current Action Time,93,3057.0
Total Average Time,94,3065.659574468085
Current Action Time,94,3097.5
Total Average Time,95,3065.5263157894738
Current Action Time,95,3053.0
Total Average Time,96,3065.0572916666665
Current Action Time,96,3020.5
Total Average Time,97,3065.2113402061855
Current Action Time,97,3080.0
Total Average Time,98,3065.2295918367345
Current Action Time,98,3067.0
Total Average Time,99,3065.318181818182
Current Action Time,99,3074.0
Total Average Time,100,3065.505
Current Action Time,100,3084.0
Total Average Time,101,3065.460396039604
Current Action Time,101,3061.0
Total Average Time,102,3066.073529411765
Current Action Time,102,3128.0
Total Average Time,103,3067.4514563106795
Current Action Time,103,3208.0
Total Average Time,104,3067.971153846154
Current Action Time,104,3121.5
Total Average Time,105,3066.6857142857143
Current Action Time,105,2933.0
Total Average Time,106,3066.8490566037735
Current Action Time,106,3084.0
Total Average Time,107,3066.8130841121497
Current Action Time,107,3063.0
Total Average Time,108,3066.824074074074
Current Action Time,108,3068.0
Total Average Time,109,3066.848623853211
Current Action Time,109,3069.5
Total Average Time,110,3066.0045454545457
Current Action Time,110,2974.0
Total Average Time,111,3066.873873873874
Current Action Time,111,3162.5
Total Average Time,112,3066.9821428571427
Current Action Time,112,3079.0
Total Average Time,113,3066.1592920353983
Current Action Time,113,2974.0
Total Average Time,114,3066.1622807017543
Current Action Time,114,3066.5
Total Average Time,115,3065.4826086956523
Current Action Time,115,2988.0
Total Average Time,116,3065.5905172413795
Current Action Time,116,3078.0
Total Average Time,117,3065.858974358974
Current Action Time,117,3097.0
Total Average Time,118,3065.8686440677966
Current Action Time,118,3067.0
Total Average Time,119,3065.747899159664
Current Action Time,119,3051.5
Total Average Time,120,3064.991666666667
Current Action Time,120,2975.0
Total Average Time,121,3065.1652892561983
Current Action Time,121,3086.0
Total Average Time,122,3065.27868852459
Current Action Time,122,3079.0
Total Average Time,123,3065.3130081300815
Current Action Time,123,3069.5
Total Average Time,124,3065.4475806451615
Current Action Time,124,3082.0
Total Average Time,125,3065.46
Current Action Time,125,3067.0
Total Average Time,126,3065.535714285714
Current Action Time,126,3075.0
Total Average Time,127,3065.4055118110236
Current Action Time,127,3049.0
Total Average Time,128,3065.13671875
Current Action Time,128,3031.0
Total Average Time,129,3065.1356589147285
Current Action Time,129,3065.0
Total Average Time,130,3065.173076923077
Current Action Time,130,3070.0
Total Average Time,131,3065.290076335878
Current Action Time,131,3080.5
Total Average Time,132,3065.280303030303
Current Action Time,132,3064.0
Total Average Time,133,3065.3045112781956
Current Action Time,133,3068.5
Total Average Time,134,3065.526119402985
Current Action Time,134,3095.0
Total Average Time,135,3065.625925925926
Current Action Time,135,3079.0
Total Average Time,136,3065.6029411764707
Current Action Time,136,3062.5
Total Average Time,137,3065.715328467153
Current Action Time,137,3081.0
Total Average Time,138,3065.731884057971
Current Action Time,138,3068.0
Total Average Time,139,3065.834532374101
Current Action Time,139,3080.0
Total Average Time,140,3065.714285714286
Current Action Time,140,3049.0
Total Average Time,141,3065.744680851064
Current Action Time,141,3070.0
Total Average Time,142,3065.845070422535
Current Action Time,142,3080.0
Total Average Time,143,3065.916083916084
Current Action Time,143,3076.0
Total Average Time,144,3065.8819444444443
Current Action Time,144,3061.0
Total Average Time,145,3065.979310344828
Current Action Time,145,3080.0
Total Average Time,146,3066.0
Current Action Time,146,3069.0
Total Average Time,147,3065.986394557823
Current Action Time,147,3064.0
Total Average Time,148,3066.0135135135133
Current Action Time,148,3070.0
Total Average Time,149,3066.1073825503354
Current Action Time,149,3080.0
Total Average Time,150,3065.7933333333335
Current Action Time,150,3019.0
Total Average Time,151,3065.8145695364237
Current Action Time,151,3069.0
Total Average Time,152,3065.8026315789475
Current Action Time,152,3064.0
Total Average Time,153,3065.830065359477
Current Action Time,153,3070.0
Total Average Time,154,3065.818181818182
Current Action Time,154,3064.0
Total Average Time,155,3065.5709677419354
Current Action Time,155,3027.5
Total Average Time,156,3065.61858974359
Current Action Time,156,3073.0
Total Average Time,157,3065.6146496815286
Current Action Time,157,3065.0
Total Average Time,158,3065.6360759493673
Current Action Time,158,3069.0
Total Average Time,159,3065.625786163522
Current Action Time,159,3064.0
Total Average Time,160,3065.696875
Current Action Time,160,3077.0
Total Average Time,161,3065.717391304348
Current Action Time,161,3069.0
Total Average Time,162,3065.706790123457
Current Action Time,162,3064.0
Total Average Time,163,3065.7331288343557
Current Action Time,163,3070.0
Total Average Time,164,3065.8201219512193
Current Action Time,164,3080.0
Total Average Time,165,3065.8757575757577
Current Action Time,165,3075.0
Total Average Time,166,3065.9006024096384
Current Action Time,166,3070.0
Total Average Time,167,3065.991017964072
Current Action Time,167,3081.0
Total Average Time,168,3066.1190476190477
Current Action Time,168,3087.5
Total Average Time,169,3066.207100591716
Current Action Time,169,3081.0
Total Average Time,170,3066.205882352941
Current Action Time,170,3066.0
Total Average Time,171,3066.280701754386
Current Action Time,171,3079.0
Total Average Time,172,3066.2558139534885
Current Action Time,172,3062.0
Total Average Time,173,3066.271676300578
Current Action Time,173,3069.0
Total Average Time,174,3066.2758620689656
Current Action Time,174,3067.0
Total Average Time,175,3066.3285714285716
Current Action Time,175,3075.5
Total Average Time,176,3066.275568181818
Current Action Time,176,3057.0
Total Average Time,177,3066.262711864407
Current Action Time,177,3064.0
Total Average Time,178,3066.2808988764045
Current Action Time,178,3069.5
Total Average Time,179,3066.5474860335194
Current Action Time,179,3114.0
Total Average Time,180,3066.5555555555557
Current Action Time,180,3068.0
Total Average Time,181,3066.6629834254145
Current Action Time,181,3086.0
Total Average Time,182,3066.3543956043954
Current Action Time,182,3010.5
Total Average Time,183,3066.4562841530055
Current Action Time,183,3085.0
Total Average Time,184,3066.4864130434785
Current Action Time,184,3072.0
Total Average Time,185,3066.5324324324324
Current Action Time,185,3075.0
Total Average Time,186,3066.5403225806454
Current Action Time,186,3068.0
Total Average Time,187,3066.288770053476
Current Action Time,187,3019.5
Total Average Time,188,3066.228723404255
Current Action Time,188,3055.0
Total Average Time,189,3066.3174603174602
Current Action Time,189,3083.0
Total Average Time,190,3066.3184210526315
Current Action Time,190,3066.5
Total Average Time,191,3066.1544502617803
Current Action Time,191,3035.0
Total Average Time,192,3066.1223958333335
Current Action Time,192,3060.0
