Series,Iteration,Average Time (ms)
Current Action Time,106,3085.0
Total Average Time,107,3075.967289719626
Current Action Time,107,3079.0
Total Average Time,108,3075.884259259259
Current Action Time,108,3067.0
Total Average Time,109,3075.3119266055046
Current Action Time,109,3013.5
Total Average Time,110,3075.081818181818
Current Action Time,110,3050.0
Total Average Time,111,3075.027027027027
Current Action Time,111,3069.0
Total Average Time,112,3074.9553571428573
Current Action Time,112,3067.0
Total Average Time,113,3074.8938053097345
Current Action Time,113,3068.0
Total Average Time,114,3074.9736842105262
Current Action Time,114,3084.0
Total Average Time,115,3074.9521739130437
Current Action Time,115,3072.5
Total Average Time,116,3074.9612068965516
Current Action Time,116,3076.0
Total Average Time,117,3074.974358974359
Current Action Time,117,3076.5
Total Average Time,118,3074.9957627118642
Current Action Time,118,3077.5
Total Average Time,119,3075.0798319327732
Current Action Time,119,3085.0
Total Average Time,120,3075.2625
Current Action Time,120,3097.0
Total Average Time,121,3075.5578512396696
Current Action Time,121,3111.0
Total Average Time,122,3075.5122950819673
Current Action Time,122,3070.0
Total Average Time,123,3075.5650406504064
Current Action Time,123,3082.0
Total Average Time,124,3075.5201612903224
Current Action Time,124,3070.0
Total Average Time,125,3075.064
Current Action Time,125,3018.5
Total Average Time,126,3075.0119047619046
Current Action Time,126,3068.5
Total Average Time,127,3074.5629921259842
Current Action Time,127,3018.0
Total Average Time,128,3074.41796875
Current Action Time,128,3056.0
Total Average Time,129,3074.360465116279
Current Action Time,129,3067.0
Total Average Time,130,3074.357692307692
Current Action Time,130,3074.0
Total Average Time,131,3074.1946564885498
Current Action Time,131,3053.0
Total Average Time,132,3074.132575757576
Current Action Time,132,3066.0
Total Average Time,133,3074.1353383458645
Current Action Time,133,3074.5
Total Average Time,134,3073.9776119402986
Current Action Time,134,3053.0
Total Average Time,135,3073.8185185185184
Current Action Time,135,3052.5
Total Average Time,136,3073.735294117647
Current Action Time,136,3062.5
Total Average Time,137,3073.78102189781
Current Action Time,137,3080.0
Total Average Time,138,3072.5942028985505
Current Action Time,138,2910.0
Total Average Time,139,3072.410071942446
Current Action Time,139,3047.0
Total Average Time,140,3072.4928571428572
Current Action Time,140,3084.0
Total Average Time,141,3072.68085106383
Current Action Time,141,3099.0
Total Average Time,142,3072.7676056338028
Current Action Time,142,3085.0
Total Average Time,143,3072.7727272727275
Current Action Time,143,3073.5
Total Average Time,144,3072.7708333333335
Current Action Time,144,3072.5
Total Average Time,145,3072.8379310344826
Current Action Time,145,3082.5
Total Average Time,146,3072.417808219178
Current Action Time,146,3011.5
Total Average Time,147,3071.7482993197277
Current Action Time,147,2974.0
Total Average Time,148,3071.6216216216217
Current Action Time,148,3053.0
Total Average Time,149,3071.5704697986575
Current Action Time,149,3064.0
Total Average Time,150,3071.5266666666666
Current Action Time,150,3065.0
Total Average Time,151,3071.390728476821
Current Action Time,151,3051.0
Total Average Time,152,3071.4210526315787
Current Action Time,152,3076.0
Total Average Time,153,3071.326797385621
Current Action Time,153,3057.0
