Series,Iteration,Average Time (ms)
Current Action Time,92,4002.0
Total Average Time,93,1651.2049368492917
Current Action Time,93,4185.0
Total Average Time,94,1678.117650287065
Current Action Time,94,4181.0
Total Average Time,95,1705.6427276524644
Current Action Time,95,4293.0
Total Average Time,96,1733.396449239418
Current Action Time,96,4370.0
Total Average Time,97,1761.9696817214858
Current Action Time,97,4505.0
Total Average Time,98,1791.0618278263687
Current Action Time,98,4613.0
Total Average Time,99,1821.111708353375
Current Action Time,99,4766.0
Total Average Time,100,1850.9005912698412
Current Action Time,100,4800.0
Total Average Time,101,1880.4857339305358
Current Action Time,101,4839.0
Total Average Time,102,1911.2554816370994
Current Action Time,102,5019.0
Total Average Time,103,1942.7093119124672
Current Action Time,103,5151.0
Total Average Time,104,1972.4044146825397
Current Action Time,104,5031.0
Total Average Time,105,2004.1053250188963
Current Action Time,105,5301.0
Total Average Time,106,2035.877916292303
Current Action Time,106,5372.0
