Series,Iteration,Average Time (ms)
Total Average Time,44,2934.685606060606
Current Action Time,44,2379.5
Total Average Time,45,2919.970370370371
Current Action Time,45,2272.5
Total Average Time,46,2903.971014492754
Current Action Time,46,2184.0
Total Average Time,47,2886.4290780141846
Current Action Time,47,2079.5
Total Average Time,48,2870.545138888889
Current Action Time,48,2124.0
Total Average Time,49,2853.452380952381
Current Action Time,49,2033.0
Total Average Time,50,2834.583333333334
Current Action Time,50,1910.0
Total Average Time,51,2814.6111111111113
Current Action Time,51,1816.0
Total Average Time,52,2793.637820512821
Current Action Time,52,1724.0
Total Average Time,53,2772.2484276729565
Current Action Time,53,1660.0
Total Average Time,54,2750.29938271605
Current Action Time,54,1587.0
Total Average Time,55,2726.9121212121217
Current Action Time,55,1464.0
Total Average Time,56,2703.806547619048
Current Action Time,56,1433.0
Total Average Time,57,2679.289473684211
Current Action Time,57,1306.3333333333333
Total Average Time,58,2654.3419540229893
Current Action Time,58,1232.3333333333333
Total Average Time,59,2629.155367231639
Current Action Time,59,1168.3333333333333
Total Average Time,60,2603.658333333334
Current Action Time,60,1099.3333333333333
Total Average Time,61,2578.172131147542
Current Action Time,61,1049.0
Total Average Time,62,2552.782258064517
Current Action Time,62,1004.0
Total Average Time,63,2526.764550264551
Current Action Time,63,913.6666666666666
Total Average Time,64,2500.622395833334
Current Action Time,64,853.6666666666666
Total Average Time,65,2474.3243589743597
Current Action Time,65,791.25
Total Average Time,66,2447.7361111111118
Current Action Time,66,719.5
Total Average Time,67,2421.299751243782
Current Action Time,67,676.5
Total Average Time,68,2394.8284313725494
Current Action Time,68,621.25
Total Average Time,69,2368.606280193237
Current Action Time,69,585.5
Total Average Time,70,2342.2476190476195
Current Action Time,70,523.5
Total Average Time,71,2316.072300469484
Current Action Time,71,483.8
Total Average Time,72,2289.9601851851858
Current Action Time,72,436.0
Total Average Time,73,2263.914155251142
Current Action Time,73,388.6
Total Average Time,74,2238.101801801802
Current Action Time,74,353.8
Total Average Time,75,2212.380444444445
Current Action Time,75,309.0
Total Average Time,76,2186.7491228070176
Current Action Time,76,264.4
Total Average Time,77,2161.419047619048
Current Action Time,77,236.33333333333334
Total Average Time,78,2136.3068376068377
Current Action Time,78,202.66666666666666
Total Average Time,79,2111.434599156118
Current Action Time,79,171.4
Total Average Time,80,2086.8441666666668
Current Action Time,80,144.2
Total Average Time,81,2062.627395649618
Current Action Time,81,125.28571428571429
Total Average Time,82,2038.7295005807202
Current Action Time,82,103.0
Total Average Time,83,2015.1725186460128
Current Action Time,83,83.5
Total Average Time,84,1991.9905706727136
Current Action Time,84,67.88888888888889
Total Average Time,85,1969.1803874883287
Current Action Time,85,53.125
Total Average Time,86,1946.7218946105575
Current Action Time,86,37.75
Total Average Time,87,1924.6661831782521
Current Action Time,87,27.875
Total Average Time,88,1902.986737914863
Current Action Time,88,16.875
Total Average Time,89,1881.705988050651
Current Action Time,89,9.0
Total Average Time,90,1860.8314770723105
Current Action Time,90,3.0
