Series,Iteration,Average Time (ms)
Total Average Time,136,3.8676470588235294
Current Action Time,136,3.5
Total Average Time,137,3.872262773722628
Current Action Time,137,4.5
Total Average Time,138,3.869565217391304
Current Action Time,138,3.5
Total Average Time,139,3.866906474820144
Current Action Time,139,3.5
Total Average Time,140,3.8607142857142858
Current Action Time,140,3.0
Total Average Time,141,3.8617021276595747
Current Action Time,141,4.0
Total Average Time,142,3.862676056338028
Current Action Time,142,4.0
Total Average Time,143,3.870629370629371
Current Action Time,143,5.0
Total Average Time,144,3.8784722222222223
Current Action Time,144,5.0
Total Average Time,145,3.886206896551724
Current Action Time,145,5.0
Total Average Time,146,3.8835616438356166
Current Action Time,146,3.5
Total Average Time,147,3.880952380952381
Current Action Time,147,3.5
Total Average Time,148,3.8817567567567566
Current Action Time,148,4.0
Total Average Time,149,3.889261744966443
Current Action Time,149,5.0
Total Average Time,150,3.89
Current Action Time,150,4.0
Total Average Time,151,3.8940397350993377
Current Action Time,151,4.5
Total Average Time,152,3.898026315789474
Current Action Time,152,4.5
Total Average Time,153,3.892156862745098
Current Action Time,153,3.0
Total Average Time,154,3.892857142857143
Current Action Time,154,4.0
Total Average Time,155,3.893548387096774
Current Action Time,155,4.0
Total Average Time,156,3.891025641025641
Current Action Time,156,3.5
Total Average Time,157,3.888535031847134
Current Action Time,157,3.5
Total Average Time,158,3.8892405063291138
Current Action Time,158,4.0
Total Average Time,159,3.889937106918239
Current Action Time,159,4.0
Total Average Time,160,3.890625
Current Action Time,160,4.0
Total Average Time,161,3.888198757763975
Current Action Time,161,3.5
Total Average Time,162,3.8919753086419755
Current Action Time,162,4.5
Total Average Time,163,3.8865030674846626
Current Action Time,163,3.0
Total Average Time,164,3.8841463414634148
Current Action Time,164,3.5
Total Average Time,165,3.881818181818182
Current Action Time,165,3.5
Total Average Time,166,3.8795180722891565
Current Action Time,166,3.5
Total Average Time,167,3.8832335329341316
Current Action Time,167,4.5
Total Average Time,168,3.8839285714285716
Current Action Time,168,4.0
Total Average Time,169,3.8846153846153846
Current Action Time,169,4.0
Total Average Time,170,3.8823529411764706
Current Action Time,170,3.5
Total Average Time,171,3.8771929824561404
Current Action Time,171,3.0
Total Average Time,172,3.877906976744186
Current Action Time,172,4.0
Total Average Time,173,3.8757225433526012
Current Action Time,173,3.5
Total Average Time,174,3.8764367816091956
Current Action Time,174,4.0
Total Average Time,175,3.8771428571428572
Current Action Time,175,4.0
Total Average Time,176,3.875
Current Action Time,176,3.5
Total Average Time,177,3.8757062146892656
Current Action Time,177,4.0
Total Average Time,178,3.8764044943820224
Current Action Time,178,4.0
Total Average Time,179,3.877094972067039
Current Action Time,179,4.0
Total Average Time,180,3.8777777777777778
Current Action Time,180,4.0
Total Average Time,181,3.8784530386740332
Current Action Time,181,4.0
Total Average Time,182,3.879120879120879
Current Action Time,182,4.0
Total Average Time,183,3.879781420765027
Current Action Time,183,4.0
Total Average Time,184,3.880434782608696
Current Action Time,184,4.0
Total Average Time,185,3.8783783783783785
Current Action Time,185,3.5
Total Average Time,186,3.879032258064516
Current Action Time,186,4.0
Total Average Time,187,3.877005347593583
Current Action Time,187,3.5
Total Average Time,188,3.877659574468085
Current Action Time,188,4.0
Total Average Time,189,3.880952380952381
Current Action Time,189,4.5
Total Average Time,190,3.8815789473684212
Current Action Time,190,4.0
Total Average Time,191,3.8795811518324608
Current Action Time,191,3.5
Total Average Time,192,3.8802083333333335
Current Action Time,192,4.0
Total Average Time,193,3.878238341968912
Current Action Time,193,3.5
Total Average Time,194,3.8788659793814433
Current Action Time,194,4.0
Total Average Time,195,3.8794871794871795
Current Action Time,195,4.0
Total Average Time,196,3.8801020408163267
Current Action Time,196,4.0
Total Average Time,197,3.8807106598984773
Current Action Time,197,4.0
Total Average Time,198,3.8813131313131315
Current Action Time,198,4.0
Total Average Time,199,3.8894472361809047
Current Action Time,199,5.5
Total Average Time,200,3.895
Current Action Time,200,5.0
Total Average Time,201,3.898009950248756
Current Action Time,201,4.5
Total Average Time,202,3.896039603960396
Current Action Time,202,3.5
Total Average Time,203,3.899014778325123
Current Action Time,203,4.5
Total Average Time,204,3.9019607843137254
Current Action Time,204,4.5
Total Average Time,205,3.902439024390244
Current Action Time,205,4.0
Total Average Time,206,3.9029126213592233
Current Action Time,206,4.0
Total Average Time,207,3.9033816425120773
Current Action Time,207,4.0
Total Average Time,208,3.9014423076923075
Current Action Time,208,3.5
Total Average Time,209,3.8995215311004783
Current Action Time,209,3.5
Total Average Time,210,3.9
Current Action Time,210,4.0
Total Average Time,211,3.9004739336492893
Current Action Time,211,4.0
Total Average Time,212,3.900943396226415
Current Action Time,212,4.0
Total Average Time,213,3.89906103286385
Current Action Time,213,3.5
Total Average Time,214,3.897196261682243
Current Action Time,214,3.5
Total Average Time,215,3.8976744186046512
Current Action Time,215,4.0
Total Average Time,216,3.8958333333333335
Current Action Time,216,3.5
Total Average Time,217,3.8940092165898617
Current Action Time,217,3.5
Total Average Time,218,3.8922018348623855
Current Action Time,218,3.5
Total Average Time,219,3.8904109589041096
Current Action Time,219,3.5
Total Average Time,220,3.890909090909091
Current Action Time,220,4.0
Total Average Time,221,3.8891402714932126
Current Action Time,221,3.5
Total Average Time,222,3.8873873873873874
Current Action Time,222,3.5
Total Average Time,223,3.8878923766816142
Current Action Time,223,4.0
Total Average Time,224,3.8861607142857144
Current Action Time,224,3.5
Total Average Time,225,3.8866666666666667
Current Action Time,225,4.0
Total Average Time,226,3.8871681415929205
Current Action Time,226,4.0
Total Average Time,227,3.8854625550660793
Current Action Time,227,3.5
Total Average Time,228,3.8859649122807016
Current Action Time,228,4.0
Total Average Time,229,3.88646288209607
Current Action Time,229,4.0
Total Average Time,230,3.8869565217391306
Current Action Time,230,4.0
Total Average Time,231,3.8874458874458875
Current Action Time,231,4.0
Total Average Time,232,3.8879310344827585
Current Action Time,232,4.0
Total Average Time,233,3.8862660944206007
Current Action Time,233,3.5
Total Average Time,234,3.8846153846153846
Current Action Time,234,3.5
Total Average Time,235,3.8851063829787233
Current Action Time,235,4.0
Total Average Time,236,3.8834745762711864
Current Action Time,236,3.5
Total Average Time,237,3.8839662447257384
Current Action Time,237,4.0
Total Average Time,238,3.884453781512605
Current Action Time,238,4.0
Total Average Time,239,3.8849372384937237
Current Action Time,239,4.0
Total Average Time,240,3.8875
Current Action Time,240,4.5
Total Average Time,241,3.8858921161825726
Current Action Time,241,3.5
Total Average Time,242,3.884297520661157
Current Action Time,242,3.5
Total Average Time,243,3.882716049382716
Current Action Time,243,3.5
Total Average Time,244,3.8811475409836067
Current Action Time,244,3.5
Total Average Time,245,3.8836734693877553
Current Action Time,245,4.5
Total Average Time,246,3.8821138211382116
Current Action Time,246,3.5
Total Average Time,247,3.882591093117409
Current Action Time,247,4.0
Total Average Time,248,3.881048387096774
Current Action Time,248,3.5
Total Average Time,249,3.8815261044176705
Current Action Time,249,4.0
Total Average Time,250,3.882
Current Action Time,250,4.0
Total Average Time,251,3.8804780876494025
Current Action Time,251,3.5
Total Average Time,252,3.880952380952381
Current Action Time,252,4.0
Total Average Time,253,3.8814229249011856
Current Action Time,253,4.0
Total Average Time,254,3.8818897637795278
Current Action Time,254,4.0
Total Average Time,255,3.8823529411764706
Current Action Time,255,4.0
Total Average Time,256,3.8828125
Current Action Time,256,4.0
Total Average Time,257,3.8813229571984436
Current Action Time,257,3.5
Total Average Time,258,3.883720930232558
Current Action Time,258,4.5
Total Average Time,259,3.884169884169884
Current Action Time,259,4.0
Total Average Time,260,3.8865384615384615
Current Action Time,260,4.5
Total Average Time,261,3.8869731800766285
Current Action Time,261,4.0
Total Average Time,262,3.8874045801526718
Current Action Time,262,4.0
Total Average Time,263,3.887832699619772
Current Action Time,263,4.0
Total Average Time,264,3.8882575757575757
Current Action Time,264,4.0
Total Average Time,265,3.888679245283019
Current Action Time,265,4.0
Total Average Time,266,3.8890977443609023
Current Action Time,266,4.0
Total Average Time,267,3.885767790262172
Current Action Time,267,3.0
Total Average Time,268,3.8861940298507465
Current Action Time,268,4.0
Total Average Time,269,3.886617100371747
Current Action Time,269,4.0
Total Average Time,270,3.8851851851851853
Current Action Time,270,3.5
Total Average Time,271,3.8837638376383765
Current Action Time,271,3.5
Total Average Time,272,3.886029411764706
Current Action Time,272,4.5
Total Average Time,273,3.8864468864468864
Current Action Time,273,4.0
Total Average Time,274,3.8850364963503647
Current Action Time,274,3.5
Total Average Time,275,3.8854545454545453
Current Action Time,275,4.0
Total Average Time,276,3.88768115942029
Current Action Time,276,4.5
Total Average Time,277,3.888086642599278
Current Action Time,277,4.0
Total Average Time,278,3.8884892086330933
Current Action Time,278,4.0
Total Average Time,279,3.8853046594982077
Current Action Time,279,3.0
Total Average Time,280,3.8839285714285716
Current Action Time,280,3.5
Total Average Time,281,3.8843416370106763
Current Action Time,281,4.0
Total Average Time,282,3.882978723404255
Current Action Time,282,3.5
Total Average Time,283,3.88339222614841
Current Action Time,283,4.0
Total Average Time,284,3.8838028169014085
Current Action Time,284,4.0
Total Average Time,285,3.8842105263157896
Current Action Time,285,4.0
Total Average Time,286,3.8846153846153846
Current Action Time,286,4.0
Total Average Time,287,3.8850174216027873
Current Action Time,287,4.0
Total Average Time,288,3.8854166666666665
Current Action Time,288,4.0
Total Average Time,289,3.8823529411764706
Current Action Time,289,3.0
Total Average Time,290,3.882758620689655
Current Action Time,290,4.0
Total Average Time,291,3.8831615120274914
Current Action Time,291,4.0
Total Average Time,292,3.881849315068493
Current Action Time,292,3.5
Total Average Time,293,3.8805460750853245
Current Action Time,293,3.5
Total Average Time,294,3.880952380952381
Current Action Time,294,4.0
Total Average Time,295,3.8813559322033897
Current Action Time,295,4.0
Total Average Time,296,3.8800675675675675
Current Action Time,296,3.5
Total Average Time,297,3.878787878787879
Current Action Time,297,3.5
Total Average Time,298,3.879194630872483
Current Action Time,298,4.0
Total Average Time,299,3.879598662207358
Current Action Time,299,4.0
Total Average Time,300,3.88
Current Action Time,300,4.0
Total Average Time,301,3.8787375415282392
Current Action Time,301,3.5
Total Average Time,302,3.877483443708609
Current Action Time,302,3.5
Total Average Time,303,3.877887788778878
Current Action Time,303,4.0
Total Average Time,304,3.8782894736842106
Current Action Time,304,4.0
Total Average Time,305,3.877049180327869
Current Action Time,305,3.5
Total Average Time,306,3.877450980392157
Current Action Time,306,4.0
Total Average Time,307,3.8794788273615635
Current Action Time,307,4.5
Total Average Time,308,3.8782467532467533
Current Action Time,308,3.5
Total Average Time,309,3.878640776699029
Current Action Time,309,4.0
Total Average Time,310,3.879032258064516
Current Action Time,310,4.0
Total Average Time,311,3.879421221864952
Current Action Time,311,4.0
Total Average Time,312,3.8798076923076925
Current Action Time,312,4.0
Total Average Time,313,3.8817891373801916
Current Action Time,313,4.5
Total Average Time,314,3.8805732484076434
Current Action Time,314,3.5
Total Average Time,315,3.880952380952381
Current Action Time,315,4.0
Total Average Time,316,3.8781645569620253
Current Action Time,316,3.0
Total Average Time,317,3.8769716088328074
Current Action Time,317,3.5
Total Average Time,318,3.8789308176100628
Current Action Time,318,4.5
Total Average Time,319,3.8793103448275863
Current Action Time,319,4.0
Total Average Time,320,3.878125
Current Action Time,320,3.5
Total Average Time,321,3.878504672897196
Current Action Time,321,4.0
Total Average Time,322,3.880434782608696
Current Action Time,322,4.5
Total Average Time,323,3.8808049535603715
Current Action Time,323,4.0
Total Average Time,324,3.881172839506173
Current Action Time,324,4.0
Total Average Time,325,3.8815384615384616
Current Action Time,325,4.0
Total Average Time,326,3.8803680981595092
Current Action Time,326,3.5
Total Average Time,327,3.8807339449541285
Current Action Time,327,4.0
Total Average Time,328,3.879573170731707
Current Action Time,328,3.5
Total Average Time,329,3.8799392097264436
Current Action Time,329,4.0
Total Average Time,330,3.878787878787879
Current Action Time,330,3.5
Total Average Time,331,3.879154078549849
Current Action Time,331,4.0
Total Average Time,332,3.8795180722891565
Current Action Time,332,4.0
Total Average Time,333,3.8828828828828827
Current Action Time,333,5.0
Total Average Time,334,3.8817365269461077
Current Action Time,334,3.5
Total Average Time,335,3.882089552238806
Current Action Time,335,4.0
Total Average Time,336,3.8839285714285716
Current Action Time,336,4.5
Total Average Time,337,3.884272997032641
Current Action Time,337,4.0
Total Average Time,338,3.8816568047337277
Current Action Time,338,3.0
Total Average Time,339,3.882005899705015
Current Action Time,339,4.0
Total Average Time,340,3.8823529411764706
Current Action Time,340,4.0
Total Average Time,341,3.8812316715542523
Current Action Time,341,3.5
Total Average Time,342,3.8801169590643276
Current Action Time,342,3.5
Total Average Time,343,3.879008746355685
Current Action Time,343,3.5
Total Average Time,344,3.880813953488372
Current Action Time,344,4.5
Total Average Time,345,3.8797101449275364
Current Action Time,345,3.5
Total Average Time,346,3.8771676300578033
Current Action Time,346,3.0
Total Average Time,347,3.877521613832853
Current Action Time,347,4.0
Total Average Time,348,3.8778735632183907
Current Action Time,348,4.0
Total Average Time,349,3.8796561604584525
Current Action Time,349,4.5
Total Average Time,350,3.88
Current Action Time,350,4.0
Total Average Time,351,3.8789173789173788
Current Action Time,351,3.5
Total Average Time,352,3.877840909090909
Current Action Time,352,3.5
Total Average Time,353,3.8753541076487252
Current Action Time,353,3.0
Total Average Time,354,3.8757062146892656
Current Action Time,354,4.0
Total Average Time,355,3.876056338028169
Current Action Time,355,4.0
Total Average Time,356,3.875
Current Action Time,356,3.5
Total Average Time,357,3.8739495798319328
Current Action Time,357,3.5
Total Average Time,358,3.872905027932961
Current Action Time,358,3.5
Total Average Time,359,3.871866295264624
Current Action Time,359,3.5
Total Average Time,360,3.8694444444444445
Current Action Time,360,3.0
Total Average Time,361,3.8698060941828256
Current Action Time,361,4.0
Total Average Time,362,3.8701657458563536
Current Action Time,362,4.0
Total Average Time,363,3.869146005509642
Current Action Time,363,3.5
Total Average Time,364,3.8695054945054945
Current Action Time,364,4.0
Total Average Time,365,3.8698630136986303
Current Action Time,365,4.0
Total Average Time,366,3.870218579234973
Current Action Time,366,4.0
Total Average Time,367,3.870572207084469
Current Action Time,367,4.0
Total Average Time,368,3.870923913043478
Current Action Time,368,4.0
Total Average Time,369,3.869918699186992
Current Action Time,369,3.5
Total Average Time,370,3.868918918918919
Current Action Time,370,3.5
Total Average Time,371,3.8679245283018866
Current Action Time,371,3.5
Total Average Time,372,3.868279569892473
Current Action Time,372,4.0
Total Average Time,373,3.868632707774799
Current Action Time,373,4.0
Total Average Time,374,3.8676470588235294
Current Action Time,374,3.5
Total Average Time,375,3.868
Current Action Time,375,4.0
Total Average Time,376,3.867021276595745
Current Action Time,376,3.5
Total Average Time,377,3.86737400530504
Current Action Time,377,4.0
Total Average Time,378,3.869047619047619
Current Action Time,378,4.5
Total Average Time,379,3.8693931398416885
Current Action Time,379,4.0
Total Average Time,380,3.8710526315789475
Current Action Time,380,4.5
Total Average Time,381,3.8713910761154855
Current Action Time,381,4.0
Total Average Time,382,3.8717277486910993
Current Action Time,382,4.0
Total Average Time,383,3.870757180156658
Current Action Time,383,3.5
Total Average Time,384,3.8684895833333335
Current Action Time,384,3.0
Total Average Time,385,3.8688311688311687
Current Action Time,385,4.0
Total Average Time,386,3.8691709844559585
Current Action Time,386,4.0
Total Average Time,387,3.868217054263566
Current Action Time,387,3.5
Total Average Time,388,3.8672680412371134
Current Action Time,388,3.5
Total Average Time,389,3.8688946015424164
Current Action Time,389,4.5
Total Average Time,390,3.8692307692307693
Current Action Time,390,4.0
Total Average Time,391,3.868286445012788
Current Action Time,391,3.5
Total Average Time,392,3.86734693877551
Current Action Time,392,3.5
Total Average Time,393,3.866412213740458
Current Action Time,393,3.5
Total Average Time,394,3.8654822335025383
Current Action Time,394,3.5
Total Average Time,395,3.8658227848101268
Current Action Time,395,4.0
Total Average Time,396,3.8661616161616164
Current Action Time,396,4.0
Total Average Time,397,3.867758186397985
Current Action Time,397,4.5
Total Average Time,398,3.869346733668342
Current Action Time,398,4.5
Total Average Time,399,3.8684210526315788
Current Action Time,399,3.5
Total Average Time,400,3.86875
Current Action Time,400,4.0
Total Average Time,401,3.8678304239401498
Current Action Time,401,3.5
Total Average Time,402,3.8681592039800994
Current Action Time,402,4.0
Total Average Time,403,3.86848635235732
Current Action Time,403,4.0
Total Average Time,404,3.868811881188119
Current Action Time,404,4.0
Total Average Time,405,3.869135802469136
Current Action Time,405,4.0
Total Average Time,406,3.8694581280788176
Current Action Time,406,4.0
Total Average Time,407,3.86977886977887
Current Action Time,407,4.0
Total Average Time,408,3.8688725490196076
Current Action Time,408,3.5
Total Average Time,409,3.8667481662591685
Current Action Time,409,3.0
Total Average Time,410,3.8670731707317074
Current Action Time,410,4.0
Total Average Time,411,3.8661800486618003
Current Action Time,411,3.5
Total Average Time,412,3.866504854368932
Current Action Time,412,4.0
Total Average Time,413,3.8668280871670704
Current Action Time,413,4.0
Total Average Time,414,3.867149758454106
Current Action Time,414,4.0
Total Average Time,415,3.8674698795180724
Current Action Time,415,4.0
Total Average Time,416,3.8665865384615383
Current Action Time,416,3.5
Total Average Time,417,3.866906474820144
Current Action Time,417,4.0
Total Average Time,418,3.8684210526315788
Current Action Time,418,4.5
Total Average Time,419,3.8699284009546537
Current Action Time,419,4.5
Total Average Time,420,3.8714285714285714
Current Action Time,420,4.5
Total Average Time,421,3.8717339667458432
Current Action Time,421,4.0
Total Average Time,422,3.8720379146919433
Current Action Time,422,4.0
Total Average Time,423,3.8747044917257685
Current Action Time,423,5.0
Total Average Time,424,3.875
Current Action Time,424,4.0
Total Average Time,425,3.875294117647059
Current Action Time,425,4.0
Total Average Time,426,3.875586854460094
Current Action Time,426,4.0
Total Average Time,427,3.8758782201405153
Current Action Time,427,4.0
Total Average Time,428,3.8761682242990654
Current Action Time,428,4.0
Total Average Time,429,3.875291375291375
Current Action Time,429,3.5
Total Average Time,430,3.8767441860465115
Current Action Time,430,4.5
Total Average Time,431,3.8758700696055683
Current Action Time,431,3.5
Total Average Time,432,3.875
Current Action Time,432,3.5
Total Average Time,433,3.8729792147806004
Current Action Time,433,3.0
Total Average Time,434,3.8732718894009217
Current Action Time,434,4.0
Total Average Time,435,3.8747126436781607
Current Action Time,435,4.5
Total Average Time,436,3.873853211009174
Current Action Time,436,3.5
Total Average Time,437,3.871853546910755
Current Action Time,437,3.0
Total Average Time,438,3.8732876712328768
Current Action Time,438,4.5
Total Average Time,439,3.8735763097949887
Current Action Time,439,4.0
Total Average Time,440,3.8738636363636365
Current Action Time,440,4.0
Total Average Time,441,3.873015873015873
Current Action Time,441,3.5
Total Average Time,442,3.8721719457013575
Current Action Time,442,3.5
Total Average Time,443,3.871331828442438
Current Action Time,443,3.5
Total Average Time,444,3.869369369369369
Current Action Time,444,3.0
Total Average Time,445,3.8674157303370786
Current Action Time,445,3.0
Total Average Time,446,3.867713004484305
Current Action Time,446,4.0
Total Average Time,447,3.8668903803131993
Current Action Time,447,3.5
Total Average Time,448,3.8683035714285716
Current Action Time,448,4.5
Total Average Time,449,3.868596881959911
Current Action Time,449,4.0
Total Average Time,450,3.867777777777778
Current Action Time,450,3.5
Total Average Time,451,3.8669623059866964
Current Action Time,451,3.5
Total Average Time,452,3.8661504424778763
Current Action Time,452,3.5
Total Average Time,453,3.868653421633554
Current Action Time,453,5.0
Total Average Time,454,3.86784140969163
Current Action Time,454,3.5
Total Average Time,455,3.867032967032967
Current Action Time,455,3.5
Total Average Time,456,3.866228070175439
Current Action Time,456,3.5
Total Average Time,457,3.8643326039387307
Current Action Time,457,3.0
Total Average Time,458,3.8646288209606987
Current Action Time,458,4.0
Total Average Time,459,3.863834422657952
Current Action Time,459,3.5
Total Average Time,460,3.8630434782608694
Current Action Time,460,3.5
Total Average Time,461,3.8622559652928414
Current Action Time,461,3.5
Total Average Time,462,3.8625541125541125
Current Action Time,462,4.0
