Series,Iteration,Average Time (ms)
Total Average Time,102,5.157053376906322
Current Action Time,102,1.5
Total Average Time,103,5.166208198489756
Current Action Time,103,6.1
Total Average Time,104,5.149652777777782
Current Action Time,104,3.4444444444444446
Total Average Time,105,5.122513227513231
Current Action Time,105,2.3
Total Average Time,106,5.122405660377362
Current Action Time,106,5.111111111111111
Total Average Time,107,5.130607476635517
Current Action Time,107,6.0
Total Average Time,108,5.124254115226341
Current Action Time,108,4.444444444444445
Total Average Time,109,5.121279306829768
Current Action Time,109,4.8
Total Average Time,110,5.106035353535357
Current Action Time,110,3.4444444444444446
Total Average Time,111,5.09156656656657
Current Action Time,111,3.5
Total Average Time,112,5.073784722222226
Current Action Time,112,3.1
Total Average Time,113,5.072246804326453
Current Action Time,113,4.9
Total Average Time,114,5.05406920077973
Current Action Time,114,3.0
Total Average Time,115,5.041038647342998
Current Action Time,115,3.5555555555555554
Total Average Time,116,5.024305555555559
Current Action Time,116,3.1
Total Average Time,117,5.042141500474837
Current Action Time,117,7.111111111111111
Total Average Time,118,5.012970809792846
Current Action Time,118,1.6
Total Average Time,119,5.016596638655465
Current Action Time,119,5.444444444444445
Total Average Time,120,5.02479166666667
Current Action Time,120,6.0
Total Average Time,121,4.997956841138663
Current Action Time,121,1.7777777777777777
Total Average Time,122,4.9823998178506415
Current Action Time,122,3.1
Total Average Time,123,4.9801038843721805
Current Action Time,123,4.7
Total Average Time,124,4.964135304659502
Current Action Time,124,3.0
Total Average Time,125,4.936422222222226
Current Action Time,125,1.5
Total Average Time,126,4.934545855379193
Current Action Time,126,4.7
Total Average Time,127,4.922462817147861
Current Action Time,127,3.4
Total Average Time,128,4.9117838541666705
Current Action Time,128,3.5555555555555554
Total Average Time,129,4.910142118863053
Current Action Time,129,4.7
Total Average Time,130,4.910833333333337
Current Action Time,130,5.0
Total Average Time,131,4.9076972010178155
Current Action Time,131,4.5
Total Average Time,132,4.9092382154882195
Current Action Time,132,5.111111111111111
Total Average Time,133,4.906161236424398
Current Action Time,133,4.5
Total Average Time,134,4.8952529021558915
Current Action Time,134,3.4444444444444446
Total Average Time,135,4.894547325102884
Current Action Time,135,4.8
Total Average Time,136,4.88135212418301
Current Action Time,136,3.1
Total Average Time,137,4.868349553933499
Current Action Time,137,3.1
Total Average Time,138,4.865680354267314
Current Action Time,138,4.5
Total Average Time,139,4.865927258193449
Current Action Time,139,4.9
Total Average Time,140,4.85259920634921
Current Action Time,140,3.0
Total Average Time,141,4.830003940110326
Current Action Time,141,1.6666666666666667
Total Average Time,142,4.8178208137715215
Current Action Time,142,3.1
Total Average Time,143,4.800446775446779
Current Action Time,143,2.3333333333333335
Total Average Time,144,4.78794367283951
Current Action Time,144,3.0
Total Average Time,145,4.7901724137931065
Current Action Time,145,5.111111111111111
Total Average Time,146,4.77106164383562
Current Action Time,146,2.0
Total Average Time,147,4.796806500377932
Current Action Time,147,8.555555555555555
Total Average Time,148,4.785341591591595
Current Action Time,148,3.1
Total Average Time,149,4.785439970171517
Current Action Time,149,4.8
Total Average Time,150,4.784870370370374
Current Action Time,150,4.7
Total Average Time,151,4.775993377483447
Current Action Time,151,3.4444444444444446
Total Average Time,152,4.774835526315793
Current Action Time,152,4.6
Total Average Time,153,4.754520697167759
Current Action Time,153,1.6666666666666667
Total Average Time,154,4.752867965367969
Current Action Time,154,4.5
